Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","2196","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2296","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","2417","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","2555","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","2702","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","2850","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2992","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3125","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3250","","Official data"
"FBS","Food Balance Sheets","118","Kuwait","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3369","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","4955","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4988","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5003","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5009","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5019","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5042","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","5082","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","5134","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","5197","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","5265","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5334","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5403","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5474","","Official data"
"FBS","Food Balance Sheets","113","Kyrgyzstan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","5548","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","5388","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","5470","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5545","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5619","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5699","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5791","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","5896","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","6013","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","6139","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","6268","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","6396","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","6521","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","6646","","Official data"
"FBS","Food Balance Sheets","120","Lao People's Democratic Republic","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6770","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","2371","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2345","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","2317","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","2288","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","2258","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2228","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","2197","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","2167","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","2138","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","2112","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2091","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2073","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2060","","Official data"
"FBS","Food Balance Sheets","119","Latvia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2050","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","3235","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","3358","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3516","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3690","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3854","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3987","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","4080","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","4140","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","4186","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","4247","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4341","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4478","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4647","","Official data"
"FBS","Food Balance Sheets","121","Lebanon","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4822","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1856","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1872","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1885","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1899","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1912","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","1926","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","1940","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","1956","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","1972","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","1990","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2009","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2030","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2052","","Official data"
"FBS","Food Balance Sheets","122","Lesotho","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2074","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","2892","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2999","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3071","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3124","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3185","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3270","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","3385","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","3522","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","3673","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","3821","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3958","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4080","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4190","","Official data"
"FBS","Food Balance Sheets","123","Liberia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4294","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","3498","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","3462","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3421","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3378","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3333","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3287","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","3239","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","3190","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","3143","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","3102","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3068","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3044","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3028","","Official data"
"FBS","Food Balance Sheets","126","Lithuania","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3017","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","436","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","440","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","444","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","447","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","452","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","458","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","466","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","476","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","487","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","498","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","508","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","516","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","524","","Official data"
"FBS","Food Balance Sheets","256","Luxembourg","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","530","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","15745","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","16236","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","16736","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","17245","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","17763","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","18290","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","18826","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","19371","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","19927","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","20496","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","21080","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","21679","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","22294","","Official data"
"FBS","Food Balance Sheets","129","Madagascar","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","22925","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","11321","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","11623","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","11927","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","12239","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","12569","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","12925","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","13308","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","13714","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","14138","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","14573","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","15014","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","15458","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","15906","","Official data"
"FBS","Food Balance Sheets","130","Malawi","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","16363","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","23421","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","23926","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","24414","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","24891","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","25365","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","25843","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","26327","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","26814","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","27302","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","27790","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","28276","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","28759","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","29240","","Official data"
"FBS","Food Balance Sheets","131","Malaysia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","29717","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","273","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","278","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","283","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","288","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","293","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","298","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","303","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","308","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","314","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","320","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","326","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","332","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","338","","Official data"
"FBS","Food Balance Sheets","132","Maldives","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","345","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","10261","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","10563","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","10883","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","11220","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","11573","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","11941","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","12326","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","12726","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","13138","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","13559","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","13986","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","14417","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","14854","","Official data"
"FBS","Food Balance Sheets","133","Mali","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","15302","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","408","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","409","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","410","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","412","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","413","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","415","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","417","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","419","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","421","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","423","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","425","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","426","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","428","","Official data"
"FBS","Food Balance Sheets","134","Malta","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","429","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","2708","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2791","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","2877","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","2966","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3055","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3146","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","3238","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","3330","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","3423","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","3516","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3609","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3703","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3796","","Official data"
"FBS","Food Balance Sheets","136","Mauritania","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3890","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1185","","Official data"
